需求编号,需求描述,运营平台需求编号,用例类型,导航,功能模块,功能点,优先级,用例标题,前置条件,操作步骤,预期结果,测试结果,执行人,测试环境,备注
9548,合作单位综合员或项目部负责人维护本单位人员信息时，给人员添加签章权限区域，CA证书允许同时新增个人证书及企业证书,,UIUE,合作单位人员管理 -人员信息,人员信息,列表,L2,验证综合员可以同时申请个人证书和企业证书,1.项目部负责人登录，添加CA证书后,1.点击保存，查看列表,1.保存成功后，证书展示2个证书，状态申请人补充资料,通过,成亚珍,UAT,
9548,合作单位综合员或项目部负责人维护本单位人员信息时，给人员添加签章权限区域，CA证书允许同时新增个人证书及企业证书,,功能,合作单位人员管理 -人员信息,人员信息,同时添加个人证书和企业证书,L1,验证综合员可以同时申请个人证书和企业证书,1.项目部负责人登录,1.在人员信息页面点击编辑按钮，跳转至人员信息详细页面，同时添加个人证书和企业证书，点击保存,1.保存成功，该人员收到2条申请证书待办,通过,成亚珍,UAT,
9548,合作单位综合员或项目部负责人维护本单位人员信息时，给人员添加签章权限区域，CA证书允许同时新增个人证书及企业证书,,功能,合作单位人员管理 -人员信息,人员信息,不能同时添加2个个人证书,L1,验证综合员可以同时申请个人证书和企业证书,1.项目部负责人登录,1.在人员信息页面点击编辑按钮，跳转至人员信息详细页面，同时添加2个个人证书,1.不能勾选2个个人证书,通过,成亚珍,UAT,
9548,合作单位综合员或项目部负责人维护本单位人员信息时，给人员添加签章权限区域，CA证书允许同时新增个人证书及企业证书,,功能,合作单位人员管理 -人员信息,人员信息,不能同时添加2个企业证书,L1,验证综合员可以同时申请个人证书和企业证书,1.项目部负责人登录,1.在人员信息页面点击编辑按钮，跳转至人员信息详细页面，同时添加2个企业证书,1.不能勾选2个企业证书,通过,成亚珍,UAT,
9548,合作单位综合员或项目部负责人维护本单位人员信息时，给人员添加签章权限区域，CA证书允许同时新增个人证书及企业证书,,功能,合作单位人员管理 -人员信息,人员信息,同时添加个人证书和企业证书,L1,验证综合员可以同时申请个人证书和企业证书,1.即使项目部负责人，也是综合员,1.在人员信息页面点击编辑页面，同时添加个人证书和企业证书，点击保存,1.保存成功，该人员收到2条申请证书待办,通过,成亚珍,UAT,
9548,合作单位综合员或项目部负责人维护本单位人员信息时，给人员添加签章权限区域，CA证书允许同时新增个人证书及企业证书,,功能,合作单位人员管理 -人员信息,人员信息,不能同时添加2个个人证书,L1,验证综合员可以同时申请个人证书和企业证书,1.即使项目部负责人，也是综合员,1.在人员信息页面点击编辑按钮，跳转至人员信息详细页面，同时添加2个个人证书,1.不能勾选2个个人证书,通过,成亚珍,UAT,
9548,合作单位综合员或项目部负责人维护本单位人员信息时，给人员添加签章权限区域，CA证书允许同时新增个人证书及企业证书,,功能,合作单位人员管理 -人员信息,人员信息,不能同时添加2个企业证书,L1,验证综合员可以同时申请个人证书和企业证书,1.即使项目部负责人，也是综合员,1.在人员信息页面点击编辑按钮，跳转至人员信息详细页面，同时添加2个企业证书,1.不能勾选2个企业证书,通过,成亚珍,UAT,
9551,"【需求】：企业证书的印章图片允许替换
【方案描述】：
1、已申请成功的企业证书菜单页面，新增“替换印章”按钮。
2、印章图片，新增勾选框，勾选后，点击“替换印章”按钮，显示弹窗，重新上传新的印章图片，
3、替换印章名称必须与原印章一致，不可修改
4、只可替换本人上传的印章，印章替换信息在当前合作单位下全局生效",,UIUE,CA用户配置 -企业证书 ,企业证书 ,按钮,L2,验证企业证书查看页面，展示4个按钮,1.企业证书申请成功,"1.在企业证书查看页面,检查按钮展示",1.展示：添加新印章、添加组织已有印章、替换印章,通过,成亚珍,UAT,
9551,"【需求】：企业证书的印章图片允许替换
【方案描述】：
1、已申请成功的企业证书菜单页面，新增“替换印章”按钮。
2、印章图片，新增勾选框，勾选后，点击“替换印章”按钮，显示弹窗，重新上传新的印章图片，
3、替换印章名称必须与原印章一致，不可修改
4、只可替换本人上传的印章，印章替换信息在当前合作单位下全局生效",,逻辑,CA用户配置 -企业证书 ,企业证书 ,印章展示,L2,验证企业证书查看页面印章展示逻辑,1.企业证书申请成功,"1.在企业证书查看页面,检查印章展示",1.默认加载本人申请的所有印章信息,通过,成亚珍,UAT,
9551,"【需求】：企业证书的印章图片允许替换
【方案描述】：
1、已申请成功的企业证书菜单页面，新增“替换印章”按钮。
2、印章图片，新增勾选框，勾选后，点击“替换印章”按钮，显示弹窗，重新上传新的印章图片，
3、替换印章名称必须与原印章一致，不可修改
4、只可替换本人上传的印章，印章替换信息在当前合作单位下全局生效",,功能+逻辑,CA用户配置 -企业证书 ,企业证书 ,替换印章,L1,验证企业证书替换印章功能,1.企业证书申请成功,"1.在企业证书查看页面,勾选已经申请成功的印章，点击“替换印章”按钮",1.显示弹窗，重新上传新的印章图片，确定后，之前的印章直接贝替换，展示新的印章,通过,成亚珍,UAT,
9551,"【需求】：企业证书的印章图片允许替换
【方案描述】：
1、已申请成功的企业证书菜单页面，新增“替换印章”按钮。
2、印章图片，新增勾选框，勾选后，点击“替换印章”按钮，显示弹窗，重新上传新的印章图片，
3、替换印章名称必须与原印章一致，不可修改
4、只可替换本人上传的印章，印章替换信息在当前合作单位下全局生效",,功能+逻辑,CA用户配置 -企业证书 ,企业证书 ,替换印章,L2,验证企业证书替换印章功能,1.企业证书申请成功,"1.在企业证书查看页面,勾选已经申请成功的印章，点击“替换印章”按钮",1.显示弹窗，印章名称不可编辑,通过,成亚珍,UAT,
9551,"【需求】：企业证书的印章图片允许替换
【方案描述】：
1、已申请成功的企业证书菜单页面，新增“替换印章”按钮。
2、印章图片，新增勾选框，勾选后，点击“替换印章”按钮，显示弹窗，重新上传新的印章图片，
3、替换印章名称必须与原印章一致，不可修改
4、只可替换本人上传的印章，印章替换信息在当前合作单位下全局生效",,功能+逻辑,CA用户配置 -企业证书 ,企业证书 ,替换印章,L2,验证企业证书替换印章功能,1.企业证书申请成功,"1.在企业证书查看页面,勾选多个已经申请成功的印章，点击“替换印章”按钮",1.弹出提示”一次只能替换一个印章”,通过,成亚珍,UAT,
